introduction,name,urlofmajors
,,
"In transportation, the Physical Internet?? refers to the combination of digital transportation networks that are deploying to replace analog road networks. As the Internet has resolved itself into niche implementations for high-speed (fiberoptics), local area networks (Wifi), and local device (BlueTooth). ET3 and Hyperloop are currently high speed examples. JPods are examples of urban networks.",Physical Internet,https://en.wikipedia.org/wiki/Physical_Internet
,,
"Catalysis is the process of increasing the rate of a chemical reaction by adding a substance known as a catalyst[1] (/??k??t??l??st/), which is not consumed in the catalyzed reaction and can continue to act repeatedly. Because of this, only very small amounts of catalyst are required to alter the reaction rate in principle.[2]In general, chemical reactions occur faster in the presence of a catalyst because the catalyst provides an alternative reaction mechanism with a lower activation energy than the non-catalyzed mechanism. In catalyzed mechanisms, the catalyst usually reacts to form a temporary intermediate, which then regenerates the original catalyst in a cyclic process.A substance which provides a mechanism with a higher activation energy does not increase the rate because the reaction can still occur by the non-catalyzed route.[3] An added substance which does increase the reaction rate is not considered a catalyst[1] but a reaction inhibitor (see below).Catalysts may be classified as either homogeneous or heterogeneous. A homogeneous catalyst is one whose molecules are dispersed in the same phase (usually gaseous or liquid) as the reactant's molecules. A heterogeneous catalyst is one whose molecules are not in the same phase as the reactant's, which are typically gases or liquids that are adsorbed onto the surface of the solid catalyst. Enzymes and other biocatalysts are often considered as a third category.",Catalysis,https://en.wikipedia.org/wiki/Catalysis
,,
"Biomedical engineering (BME), also known as bioengineering, is the application of engineering principles and design concepts to medicine and biology for healthcare purposes (e.g. diagnostic or therapeutic). This field seeks to close the gap between engineering and medicine, combining the design and problem solving skills of engineering with medical biological sciences to advance health care treatment, including diagnosis, monitoring, and therapy.[1]
Also included under the scope of a biomedical engineer is the management of current medical equipment within hospitals while adhering to relevant industry standards. This involves equipment recommendations, procurement, routine testing and preventative maintenance, through to decommissioning and disposal. This role is also known as a Biomedical Equipment Technician (BMET) or clinical engineering.Biomedical engineering has recently emerged as its own study, as compared to many other engineering fields.  Such an evolution is common as a new field transitions from being an interdisciplinary specialization among already-established fields, to being considered a field in itself. Much of the work in biomedical engineering consists of research and development, spanning a broad array of subfields (see below). Prominent biomedical engineering applications include the development of biocompatible prostheses, various diagnostic and therapeutic medical devices ranging from clinical equipment to micro-implants, common imaging equipment such as MRIs and EKG/ECGs, regenerative tissue growth, pharmaceutical drugs and therapeutic biologicals.",Biomedical engineering,https://en.wikipedia.org/wiki/Biomedical_engineering
,,
"Bioprocess engineering, also biochemical engineering, is a specialization of  chemical engineering or Biological engineering, It deals with the design and development of equipment and processes for the manufacturing of products such as agriculture, food, feed, pharmaceuticals, nutraceuticals, chemicals, and polymers and paper from biological materials & treatment of waste water. 
Bioprocess engineering is a conglomerate of mathematics, biology and industrial design,and consists of various spectrums like designing of bioreactors, study of fermentors (mode of operations etc.). It also deals with studying various biotechnological processes used in industries for large scale production of biological product for optimization of yield in the end product and the quality of end product. Bioprocess engineering may include the work of mechanical, electrical, and industrial engineers to apply principles of their disciplines to processes based on using living cells or sub component of such cells.[1]",Bioprocess engineering,https://en.wikipedia.org/wiki/Bioprocess_engineering
,,
"Microscopy is the technical field of using microscopes to view objects and areas of objects that cannot be seen with the naked eye (objects that are not within the resolution range of the normal eye).[1] There are three well-known branches of microscopy: optical, electron, and scanning probe microscopy.Optical microscopy and electron microscopy involve the diffraction, reflection, or refraction of electromagnetic radiation/electron beams interacting with the specimen, and the collection of the scattered radiation or another signal in order to create an image. This process may be carried out by wide-field irradiation of the sample (for example standard light microscopy and transmission electron microscopy) or by scanning a fine beam over the sample (for example confocal laser scanning microscopy and scanning electron microscopy). Scanning probe microscopy involves the interaction of a scanning probe with the surface of the object of interest. The development of microscopy revolutionized biology, gave rise to the field of histology and so remains an essential technique in the life and physical sciences.",Microscopy,https://en.wikipedia.org/wiki/Microscopy
,,
"Bio-inspired computing, short for biologically inspired computing, is a field of study that loosely knits together subfields related to the topics of connectionism, social behaviour and emergence. It is often closely related to the field of artificial intelligence, as many of its pursuits can be linked to machine learning. It relies heavily on the fields of biology, computer science and mathematics. Briefly put, it is the use of computers to model the living phenomena, and simultaneously the study of life to improve the usage of computers. Biologically inspired computing is a major subset of natural computation.",Bio-inspired computing,https://en.wikipedia.org/wiki/Bio-inspired_computing
,,
"Biological engineering or bio-engineering is the application of principles of biology and the tools of engineering to create usable, tangible, economically viable products.[1]  Biological engineering employs knowledge and expertise from a number of pure and applied sciences,[2] such as mass and heat transfer, kinetics, biocatalysts, biomechanics, bioinformatics, separation and purification processes, bioreactor design, surface science, fluid mechanics, thermodynamics, and polymer science. It is used in the design of medical devices, diagnostic equipment, biocompatible materials, renewable bioenergy, ecological engineering, agricultural engineering, and other areas that improve the living standards of societies. Examples of bioengineering research include bacteria engineered to produce chemicals, new medical imaging technology, portable disease diagnostic devices, prosthetics, and tissue engineered organs[3]. Bio-engineering is pretty overlapping with the fields of biotechnology and biomedical sciences[4]. But, the three fields are not the same.[how?]In general, biological engineers (or biomedical engineers) attempt to either mimic biological systems to create products or modify and control biological systems so that they can replace, augment, sustain, or predict chemical and mechanical processes.[5] Bioengineers can apply their expertise to other applications of engineering and biotechnology, including genetic modification of plants and microorganisms, bioprocess engineering, and biocatalysis. Working with doctors, clinicians and researchers, bioengineers use traditional engineering principles and techniques and apply them to real-world biological and medical problems[6].",Biological engineering,https://en.wikipedia.org/wiki/Biological_engineering
,,
"Bio-MEMS is an abbreviation for biomedical (or biological) microelectromechanical systems. Bio-MEMS have considerable overlap, and is sometimes considered synonymous, with lab-on-a-chip (LOC) and micro total analysis systems (??TAS). Bio-MEMS is typically more focused on mechanical parts and microfabrication technologies made suitable for biological applications. On the other hand, lab-on-a-chip is concerned with miniaturization and integration of laboratory processes and experiments into single (often microfluidic) chips. In this definition, lab-on-a-chip devices do not strictly have biological applications, although most do or are amendable to be adapted for biological purposes. Similarly, micro total analysis systems may not have biological applications in mind, and are usually dedicated to chemical analysis. A broad definition for bio-MEMS can be used to refer to the science and technology of operating at the microscale for biological and biomedical applications, which may or may not include any electronic or mechanical functions.[2] The interdisciplinary nature of bio-MEMS combines material sciences, clinical sciences, medicine, surgery, electrical engineering, mechanical engineering, optical engineering, chemical engineering, and biomedical engineering.[2] Some of its major applications include genomics, proteomics, molecular diagnostics, point-of-care diagnostics, tissue engineering, single cell analysis and implantable microdevices.[2]",Bio-MEMS,https://en.wikipedia.org/wiki/Bio-MEMS
,,
"Bioinformatics /??ba??.o??????nf??r??m??t??ks/??(??listen) is an interdisciplinary field that develops methods and software tools for understanding biological data. As an interdisciplinary field of science, bioinformatics combines biology, computer science, mathematics and statistics to analyze and interpret biological data. Bioinformatics has been used for in silico analyses of biological queries using mathematical and statistical techniques.Bioinformatics is both an umbrella term for the body of biological studies that use computer programming as part of their methodology, as well as a reference to specific analysis ""pipelines"" that are repeatedly used, particularly in the field of genomics. Common uses of bioinformatics include the identification of candidates genes and single nucleotide polymorphisms (SNPs). Often, such identification is made with the aim of better understanding the genetic basis of disease, unique adaptations, desirable properties (esp. in agricultural species), or differences between populations. In a less formal way, bioinformatics also tries to understand the organisational principles within nucleic acid and protein sequences, called proteomics.[1]",Bioinformatics,https://en.wikipedia.org/wiki/Bioinformatics
,,
"Bioproducts or bio-based products are materials, chemicals and energy derived from renewable biological resources.[1][2][3]",Bioproducts,https://en.wikipedia.org/wiki/Bioproducts
,,
"A biofuel is a fuel that is produced through contemporary biological processes, such as agriculture and anaerobic digestion, rather than a fuel produced by geological processes such as those involved in the formation of fossil fuels, such as coal and petroleum, from prehistoric biological matter.Biofuels can be derived directly from plants (i.e. energy crops), or indirectly from agricultural, commercial, domestic, and/or industrial wastes.[1] Renewable biofuels generally involve contemporary carbon fixation, such as those that occur in plants or microalgae through the process of photosynthesis. Other renewable biofuels are made through the use or conversion of biomass  (referring to recently living organisms, most often referring to plants or plant-derived materials). This biomass can be converted to convenient energy-containing substances in three different ways: thermal conversion, chemical conversion, and biochemical conversion. This biomass conversion can result in fuel in solid, liquid, or gas form. This new biomass can also be used directly for biofuels.Biofuels are in theory carbon-neutral because the carbon dioxide that is absorbed by the plants is equal to the carbon dioxide that is released when the fuel is burned.[2] However, in practice, whether or not a biofuel is carbon-neutral also depends greatly on whether the land which is used to grow the biofuel (with 1st and 2nd generation biofuel) needed to be cleared of carbon-holding vegetation or not.Bioethanol is an alcohol made by fermentation, mostly from carbohydrates produced in sugar or starch crops such as corn, sugarcane, or sweet sorghum. Cellulosic biomass, derived from non-food sources, such as trees and grasses, is also being developed as a feedstock for ethanol production. Ethanol can be used as a fuel for vehicles in its pure form (E100), but it is usually used as a gasoline additive to increase octane and improve vehicle emissions. Bioethanol is widely used in the United States and in Brazil. Current plant design does not provide for converting the lignin portion of plant raw materials to fuel components by fermentation.Biodiesel can be used as a fuel for vehicles in its pure form (B100), but it is usually used as a diesel additive to reduce levels of particulates, carbon monoxide, and hydrocarbons from diesel-powered vehicles. Biodiesel is produced from oils or fats using transesterification and is the most common biofuel in Europe.In 2010, worldwide biofuel production reached 105 billion liters (28 billion gallons US), up 17% from 2009,[3] and biofuels provided 2.7% of the world's fuels for road transport. Global ethanol fuel production reached 86 billion liters (23 billion gallons US) in 2010, with the United States and Brazil as the world's top producers, accounting together for about 90% of global production. The world's largest biodiesel producer is the European Union, accounting for 53% of all biodiesel production in 2010.[3] As of 2011, mandates for blending biofuels exist in 31 countries at the national level and in 29 states or provinces.[4] The International Energy Agency has a goal for biofuels to meet more than a quarter of world demand for transportation fuels by 2050 to reduce dependence on petroleum and coal.[5] The production of biofuels also led into a flourishing automotive industry, where by 2010, 79% of all cars produced in Brazil were made with a hybrid fuel system of bioethanol and gasoline.[6]There are various social, economic, environmental and technical issues relating to biofuels production and use, which have been debated in the popular media and scientific journals.",Biofuel,https://en.wikipedia.org/wiki/Biofuel
,,
"Big data is a term used to refer to the study and applications of data sets that are so big and complex that traditional data-processing application software are inadequate to deal with them. Big data challenges include capturing data, data storage, data analysis, search, sharing, transfer, visualization, querying, updating, information privacy and data source. There are a number of concepts associated with big data: originally there were 3 concepts volume, variety, velocity.[2] Other concepts later attributed with big data are veracity (i.e., how much noise is in the data) [3] and value.[4]Lately, the term ""big data"" tends to refer to the use of predictive analytics, user behavior analytics, or certain other advanced data analytics methods that extract value from data, and seldom to a particular size of data set. ""There is little doubt that the quantities of data now available are indeed large, but that?€?s not the most relevant characteristic of this new data ecosystem.""[5]
Analysis of data sets can find new correlations to ""spot business trends, prevent diseases, combat crime and so on.""[6] Scientists, business executives, practitioners of medicine, advertising and governments alike regularly meet difficulties with large data-sets in areas including Internet search, fintech, urban informatics, and business informatics.  Scientists encounter limitations in e-Science work, including meteorology, genomics,[7] connectomics, complex physics simulations, biology and environmental research.[8]Data sets grow rapidly - in part because they are increasingly gathered by cheap and numerous information-sensing Internet of things devices such as mobile devices, aerial (remote sensing), software logs, cameras, microphones, radio-frequency identification (RFID) readers and wireless sensor networks.[9][10] The world's technological per-capita capacity to store information has roughly doubled every 40 months since the 1980s;[11] as of  2012[update], every day 2.5 exabytes (2.5??1018) of data are generated.[12] Based on an IDC report prediction, the global data volume will grow exponentially from 4.4 zettabytes to 44 zettabytes between 2013 and 2020.[13] By 2025, IDC predicts there will be 163 zettabytes of data.[14] One question for large enterprises is determining who should own big-data initiatives that affect the entire organization.[15]Relational database management systems and desktop statistics[clarification needed] and software packages to visualize data often have difficulty handling big data. The work may require ""massively parallel software running on tens, hundreds, or even thousands of servers"".[16] What counts as ""big data"" varies depending on the capabilities of the users and their tools, and expanding capabilities make big data a moving target. ""For some organizations, facing hundreds of gigabytes of data for the first time may trigger a need to reconsider data management options. For others, it may take tens or hundreds of terabytes before data size becomes a significant consideration.""[17]",Big data,https://en.wikipedia.org/wiki/Big_data
,,
"Approximate computing is a computation technique which returns a possibly inaccurate result rather than a guaranteed accurate result, and can be used for applications where an approximate result is sufficient for its purpose.[1][2] One example of such situation is for a search engine where no exact answer may exist for a certain search query and hence, many answers may be acceptable. Similarly, occasional dropping of some frames in a video application can go undetected due to perceptual limitations of humans. Approximate computing is based on the observation that in many scenarios, although performing exact computation requires large amount of resources, allowing bounded approximation can provide disproportionate gains in performance and energy, while still achieving acceptable result accuracy.[clarification needed]  For example, in k-means clustering algorithm, allowing only 5% loss in classification accuracy can provide 50 times energy saving compared to the fully accurate classification.[1]The key requirement in approximate computing is that approximation can be introduced only in non-critical data, since approximating critical data (e.g., control operations) can lead to disastrous consequences, such as program crash or erroneous output.",Approximate computing,https://en.wikipedia.org/wiki/Approximate_computing
,,
"Applied mathematics is the application of mathematical methods by different fields such as science, engineering, business, computer science, and industry. Thus, applied mathematics is a combination of mathematical science and specialized knowledge. The term ""applied mathematics"" also describes the professional specialty  in which mathematicians work on practical problems by formulating and studying mathematical models. In the past, practical applications have motivated the development of mathematical theories, which then became the subject of study in pure mathematics where abstract concepts are studied for their own sake. The activity of applied mathematics is thus intimately connected with research in pure mathematics.",Applied mathematics,https://en.wikipedia.org/wiki/Applied_mathematics
,,
"Automation is the technology by which a process or procedure is performed without human assistance.[1] Automation [2] or automatic control is the use of various control systems for operating equipment such as machinery, processes in factories, boilers and heat treating ovens, switching on telephone networks, steering and stabilization of ships, aircraft and other applications and vehicles with minimal or reduced human intervention.  Some processes have been completely automated.Automation covers applications ranging from a household thermostat controlling a boiler, to a large industrial control system with tens of thousands of input measurements and output control signals. In control complexity it can range from simple on-off control to multi-variable high level algorithms.In the simplest type of an automatic control loop, a controller compares a measured value of a process with a desired set value, and processes the resulting error signal to change some input to the process, in such a way that the process stays at its set point despite disturbances. This closed-loop control is an application of negative feedback to a system. The mathematical basis of control theory was begun in the 18th century, and advanced rapidly in the 20th.Automation has been achieved by various means including mechanical, hydraulic, pneumatic, electrical, electronic devices and computers, usually in combination. Complicated systems, such as modern factories, airplanes and ships typically use all these combined techniques. The benefit of automation include labor savings, savings in electricity costs, savings in material costs, and improvements to quality, accuracy and precision.The term automation, inspired by the earlier word automatic (coming from automaton), was not widely used before 1947, when Ford established an automation department.[2] It was during this time that industry was rapidly adopting feedback controllers, which were introduced in the 1930s.[3]",Automation,https://en.wikipedia.org/wiki/Automation
,,
"Aquaculture (less commonly spelled aquiculture[2]), also known as aquafarming, is the farming of fish, crustaceans, molluscs, aquatic plants, algae, and other organisms. Aquaculture involves cultivating freshwater and saltwater populations under controlled conditions, and can be contrasted with commercial fishing, which is the harvesting of wild fish.[3]  Mariculture refers to aquaculture practiced in marine environments and in underwater habitats.According to the Food and Agriculture Organization (FAO), aquaculture ""is understood to mean the farming of aquatic organisms including fish, molluscs, crustaceans and aquatic plants. Farming implies some form of intervention in the rearing process to enhance production, such as regular stocking, feeding, protection from predators, etc. Farming also implies individual or corporate ownership of the stock being cultivated.""[4] The reported output from global aquaculture operations in 2014 supplied over one half of the fish and shellfish that is directly consumed by humans;[5][6] however, there are issues about the reliability of the reported figures.[7] Further, in current aquaculture practice, products from several pounds of wild fish are used to produce one pound of a piscivorous fish like salmon.[8]Particular kinds of aquaculture include fish farming, shrimp farming, oyster farming, mariculture, algaculture (such as seaweed farming), and the cultivation of ornamental fish. Particular methods include aquaponics and integrated multi-trophic aquaculture, both of which integrate fish farming and aquatic plant farming.",Aquaculture,https://en.wikipedia.org/wiki/Aquaculture
,,
"Asphalt, also known as bitumen (UK: /??b??tj??m??n/, US: /b????tju??m??n, ba??-/),[1] is a sticky, black, and highly viscous liquid or semi-solid form of petroleum. It may be found in natural deposits or may be a refined product, and is classed as a pitch. Before the 20th century, the term asphaltum was also used.[2] The word is derived from the Ancient Greek ????????????????? ??sphaltos.The primary use (70%) of asphalt is in road construction, where it is used as the glue or binder mixed with aggregate particles to create asphalt concrete. Its other main uses are for bituminous waterproofing products, including production of roofing felt and for sealing flat roofs.[3]The terms ""asphalt"" and ""bitumen"" are often used interchangeably to mean both natural and manufactured forms of the substance. In American English, ""asphalt"" (or ""asphalt cement"") is commonly used for a refined residue from the distillation process of selected crude oils. Outside the United States, the product is often called ""bitumen"", and geologists worldwide often prefer the term for the naturally occurring variety. Common colloquial usage often refers to various forms of asphalt as ""tar"", as in the name of the La Brea Tar Pits.Naturally occurring asphalt is sometimes specified by the term ""crude bitumen"". Its viscosity is similar to that of cold molasses[4][5] while the material obtained from the fractional distillation of crude oil boiling at 525????C (977????F) is sometimes referred to as ""refined bitumen"". The Canadian province of Alberta has most of the world's reserves of natural asphalt in the Athabasca oil sands, which cover 142,000 square kilometres (55,000??sq??mi), an area larger than England.[6]",Asphalt,https://en.wikipedia.org/wiki/Asphalt
,,
"Assistive technology is an umbrella term that includes assistive, adaptive, and rehabilitative devices for people with disabilities while also including the process used in selecting, locating, and using them. People who have disabilities often have difficulty performing activities of daily living (ADLs) independently, or even with assistance. ADLs are self-care activities that include toileting, mobility (ambulation), eating, bathing, dressing and grooming. Assistive technology can ameliorate the effects of disabilities that limit the ability to perform ADLs. Assistive technology promotes greater independence by enabling people to perform tasks they were formerly unable to accomplish, or had great difficulty accomplishing, by providing enhancements to, or changing methods of interacting with, the technology needed to accomplish such tasks. For example, wheelchairs provide independent mobility for those who cannot walk, while assistive eating devices can enable people who cannot feed themselves to do so. Due to assistive technology, people with disabilities have an opportunity of a more positive and easygoing lifestyle, with an increase in ""social participation,"" ""security and control,"" and a greater chance to ""reduce institutional costs without significantly increasing household expenses.""[1]",Assistive technology,https://en.wikipedia.org/wiki/Assistive_technology
,,
"Data science is an interdisciplinary field that uses scientific methods, processes, algorithms and systems to extract knowledge and insights from data in various forms, both structured and unstructured,[1][2] similar to data mining.Data science is a ""concept to unify statistics, data analysis, machine learning and their related methods"" in order to ""understand and analyze actual phenomena"" with data.[3] It employs techniques and theories drawn from many fields within the context of mathematics, statistics, information science, and computer science.Turing award winner Jim Gray imagined data science as a ""fourth paradigm"" of science (empirical, theoretical, computational and now data-driven) and asserted that ""everything about science is changing because of the impact of information technology"" and the data deluge.[4][5]In 2012, when Harvard Business Review called it ""The Sexiest Job of the 21st Century"",[6] the term ""data science"" became a buzzword.  It is now often used interchangeably with earlier concepts like business analytics,[7] business intelligence, predictive modeling, and statistics.  Even the suggestion that data science is sexy was paraphrasing Hans Rosling, featured in a 2011 BBC documentary with the quote, ""Statistics is now the sexiest subject around.""[8] Nate Silver referred to data science as a sexed up term for statistics.[9]   In many cases, earlier approaches and solutions are now simply rebranded as ""data science"" to be more attractive, which can cause the term to become ""dilute[d] beyond usefulness.""[10] While many university programs now offer a data science degree, there exists no consensus on a definition or suitable curriculum contents.[7] To its discredit, however, many data-science and big-data projects fail to deliver useful results, often as a result of poor management and utilization of resources.[11][12][13][14]",Data science,https://en.wikipedia.org/wiki/Data_science
,,
"Agriculture is the cultivation of land and breeding of animals and plants to provide food, fiber, medicinal plants and other products to sustain and enhance life.[1] Agriculture was the key development in the rise of sedentary human civilization, whereby farming of domesticated species created food surpluses that enabled people to live in cities. The study of agriculture is known as agricultural science. The history of agriculture dates back thousands of years; people gathered wild grains at least 105,000 years ago and began to plant them around 11,500 years ago before they became domesticated. Pigs, sheep, and cattle were domesticated over 10,000 years ago. Crops originate from at least 11 regions of the world. Industrial agriculture based on large-scale monoculture has in the past century come to dominate agricultural output, though about 2 billion people worldwide still depend on subsistence agriculture.Modern agronomy, plant breeding, agrochemicals such as pesticides and fertilizers, and technological developments have sharply increased yields from cultivation, but at the same time have caused widespread ecological and environmental  damage. Selective breeding and modern practices in animal husbandry have similarly increased the output of meat, but have raised concerns about animal welfare and environmental damage through contributions to global warming, depletion of aquifers, deforestation, antibiotic resistance, and growth hormones in industrially produced meat. Genetically modified organisms are widely used, although they are banned in several countries.The major agricultural products can be broadly grouped into foods, fibers, fuels, and raw materials (such as rubber). Classes of foods include cereals (grains), vegetables, fruits, oils, meat, milk, fungi and eggs. Over one-third of the world's workers are employed in agriculture, second only to the service sector, although the number of agricultural workers in developed countries has decreased significantly over the past several centuries.",Agriculture,https://en.wikipedia.org/wiki/Agriculture
,,
"Alzheimer's disease (AD), also referred to simply as Alzheimer's, is a chronic neurodegenerative disease that usually starts slowly and worsens over time.[1][2] It is the cause of 60?€?70% of cases of dementia.[1][2] The most common early symptom is difficulty in remembering recent events (short-term memory loss).[1] As the disease advances, symptoms can include problems with language, disorientation (including easily getting lost), mood swings, loss of motivation, not managing self care, and behavioural issues.[1][2] As a person's condition declines, they often withdraw from family and society.[1] Gradually, bodily functions are lost, ultimately leading to death.[10] Although the speed of progression can vary, the typical life expectancy following diagnosis is three to nine years.[7][11]The cause of Alzheimer's disease is poorly understood.[1] About 70% of the risk is believed to be genetic with many genes usually involved.[4] Other risk factors include a history of head injuries, depression, or hypertension.[1] The disease process is associated with plaques and tangles in the brain.[4] A probable diagnosis is based on the history of the illness and cognitive testing with medical imaging and blood tests to rule out other possible causes.[5] Initial symptoms are often mistaken for normal ageing.[1] Examination of brain tissue is needed for a definite diagnosis.[4] Mental and physical exercise, and avoiding obesity may decrease the risk of AD; however, evidence to support these recommendations is not strong.[4][12] There are no medications or supplements that have been shown to decrease risk.[13]No treatments stop or reverse its progression, though some may temporarily improve symptoms.[2] Affected people increasingly rely on others for assistance, often placing a burden on the caregiver; the pressures can include social, psychological, physical, and economic elements.[14] Exercise programmes may be beneficial with respect to activities of daily living and can potentially improve outcomes.[15] Behavioural problems or psychosis due to dementia are often treated with antipsychotics, but this is not usually recommended, as there is little benefit with an increased risk of early death.[16][17]In 2015, there were approximately 29.8 million people worldwide with AD.[2][8] It most often begins in people over 65??years of age, although 4% to 5% of cases are early-onset Alzheimer's which begin before this.[3] It affects about 6% of people 65 years and older.[1] In 2015, dementia resulted in about 1.9 million deaths.[9] It was first described by, and later named after, German psychiatrist and pathologist Alois Alzheimer in 1906.[18]  In developed countries, AD is one of the most financially costly diseases.[19][20]",Alzheimer's disease,https://en.wikipedia.org/wiki/Alzheimer's_disease
,,
"The atmosphere of Earth is the layer of gases, commonly known as air, that surrounds the planet Earth and is retained by Earth's gravity. The atmosphere of Earth protects life on Earth by creating pressure allowing for liquid water to exist on the Earth's surface, absorbing ultraviolet solar radiation, warming the surface through heat retention (greenhouse effect), and reducing temperature extremes between day and night (the diurnal temperature variation).By volume, dry air contains 78.09% nitrogen, 20.95% oxygen,[2] 0.93% argon, 0.04% carbon dioxide, and small amounts of other gases. Air also contains a variable amount of water vapor, on average around 1% at sea level, and 0.4% over the entire atmosphere. Air content and atmospheric pressure vary at different layers, and air suitable for use in photosynthesis by terrestrial plants and breathing of terrestrial animals is found only in Earth's troposphere and in artificial atmospheres.The atmosphere has a mass of about 5.15??1018??kg,[3] three quarters of which is within about 11??km (6.8??mi; 36,000??ft) of the surface. The atmosphere becomes thinner and thinner with increasing altitude, with no definite boundary between the atmosphere and outer space. The K??rm??n line, at 100??km (62??mi), or 1.57% of Earth's radius, is often used as the border between the atmosphere and outer space. Atmospheric effects become noticeable during atmospheric reentry of spacecraft at an altitude of around 120??km (75??mi). Several layers can be distinguished in the atmosphere, based on characteristics such as temperature and composition.The study of Earth's atmosphere and its processes is called atmospheric science (aerology). Early pioneers in the field include L??on Teisserenc de Bort and Richard Assmann.[4]",Atmosphere of Earth,https://en.wikipedia.org/wiki/Atmosphere_of_Earth
,,
"Aerospace is the human effort in science, engineering and business to fly in the atmosphere of Earth (aeronautics) and surrounding space (astronautics). Aerospace organizations research, design, manufacture, operate, or maintain aircraft or spacecraft. Aerospace activity is very diverse, with a multitude of commercial, industrial and military applications.Aerospace is not the same as airspace, which is the physical air space directly above a location on the ground. The beginning of space and the ending of the air is considered as 100??km above the ground according to the physical explanation that the air pressure is too low for a lifting body to generate meaningful lift force without exceeding orbital velocity.[1]",Aerospace,https://en.wikipedia.org/wiki/Aerospace
,,
"Artificial intelligence (AI), sometimes called machine intelligence, is intelligence demonstrated by machines, in contrast to the natural intelligence displayed by humans and other animals.  In computer science  AI research is defined as the study of ""intelligent agents"": any device that perceives its environment and takes actions that maximize its chance of successfully achieving its goals.[1] Colloquially, the term ""artificial intelligence"" is applied when a machine mimics ""cognitive"" functions that humans associate with other human minds, such as ""learning"" and ""problem solving"".[2]The scope of AI is disputed: as machines become increasingly capable, tasks considered as requiring ""intelligence"" are often removed from the definition, a phenomenon known as the AI effect, leading to the quip, ""AI is whatever hasn't been done yet.""[3] For instance, optical character recognition is frequently excluded from ""artificial intelligence"", having become a routine technology.[4] Modern machine capabilities generally classified as AI include successfully understanding human speech,[5] competing at the highest level in strategic game systems (such as chess and Go),[6] autonomously operating cars, and intelligent routing in content delivery networks and military simulations.Artificial intelligence was founded as an academic discipline in 1956, and in the years since has experienced several waves of optimism,[7][8] followed by disappointment and the loss of funding (known as an ""AI winter""),[9][10] followed by new approaches, success and renewed funding.[8][11] For most of its history, AI research has been divided into subfields that often fail to communicate with each other.[12] These sub-fields are based on technical considerations, such as particular goals (e.g. ""robotics"" or ""machine learning""),[13] the use of particular tools (""logic"" or artificial neural networks), or deep philosophical differences.[14][15][16] Subfields have also been based on social factors (particular institutions or the work of particular researchers).[12]The traditional problems (or goals) of AI research include reasoning, knowledge representation, planning, learning, natural language processing, perception and the ability to move and manipulate objects.[13] General intelligence is among the field's long-term goals.[17] Approaches include statistical methods, computational intelligence, and traditional symbolic AI. Many tools are used in AI, including versions of search and mathematical optimization, artificial neural networks, and methods based on statistics, probability and economics. The AI field draws upon computer science, mathematics, psychology, linguistics, philosophy and many others.The field was founded on the claim that human intelligence ""can be so precisely described that a machine can be made to simulate it"".[18] This raises philosophical arguments about the nature of the mind and the ethics of creating artificial beings endowed with human-like intelligence which are issues that have been explored by myth, fiction and philosophy since antiquity.[19] Some people also consider AI to be a danger to humanity if it progresses unabated.[20] Others believe that AI, unlike previous technological revolutions, will create a risk of mass unemployment.[21]In the twenty-first century, AI techniques have experienced a resurgence following concurrent advances in computer power, large amounts of data, and theoretical understanding; and AI techniques have become an essential part of the technology industry, helping to solve many challenging problems in computer science, software engineering and operations research.[22][11]",Artificial intelligence,https://en.wikipedia.org/wiki/Artificial_intelligence
,,
"Adsorption is the adhesion of atoms, ions or molecules from a gas, liquid or dissolved solid to a surface.[1] This process creates a film of the adsorbate on the surface of the adsorbent. This process differs from absorption, in which a fluid (the absorbate) is dissolved by or permeates a liquid or solid (the absorbent), respectively.[2] Adsorption is a surface phenomenon, while absorption involves the whole volume of the material. The term sorption encompasses both processes, while desorption is the reverse of it.",Adsorption,https://en.wikipedia.org/wiki/Adsorption
,,
"Acoustics is the branch of physics that deals with the study of all mechanical waves in gases, liquids, and solids including topics such as vibration, sound, ultrasound and infrasound. A scientist who works in the field of acoustics is an acoustician while someone working in the field of acoustics technology may be called an acoustical engineer. The application of acoustics is present in almost all aspects of modern society with the most obvious being the audio and noise control industries.Hearing is one of the most crucial means of survival in the animal world, and speech is one of the most distinctive characteristics of human development and culture. Accordingly, the science of acoustics spreads across many facets of human society?€?music, medicine, architecture, industrial production, warfare and more. Likewise, animal species such as songbirds and frogs use sound and hearing as a key element of mating rituals or marking territories. Art, craft, science and technology have provoked one another to advance the whole, as in many other fields of knowledge. Robert Bruce Lindsay's 'Wheel of Acoustics' is a well accepted overview of the various fields in acoustics.[1]The word ""acoustic"" is derived from the Greek word ??€?????????????????? (akoustikos), meaning ""of or for hearing, ready to hear""[2] and that from ??€?????????????? (akoustos), ""heard, audible"",[3] which in turn derives from the verb ??€???????? (akouo), ""I hear"".[4]The Latin synonym is ""sonic"", after which the term sonics used to be a synonym for acoustics[5] and later a branch of acoustics.[6] Frequencies above and below the audible range are called ""ultrasonic"" and ""infrasonic"", respectively.",Acoustics,https://en.wikipedia.org/wiki/Acoustics
,,
